"country","iso2c","iso3c","year","status","lastupdated","NE.TRD.GNFS.ZS","NY.GDP.MKTP.KD.ZG","BX.KLT.DINV.WD.GD.ZS","NE.EXP.GNFS.ZS","NE.IMP.GNFS.ZS","region","capital","longitude","latitude","income","lending"
"Netherlands","NL","NLD",1962,"","2025-10-07",NA,6.84350732102845,NA,NA,NA,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1995,"","2025-10-07",107.916808067097,3.11603588982837,2.69471320466118,57.6919813836234,50.2248266834731,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1986,"","2025-10-07",97.2090454633133,2.7869758715855,1.55552990021535,51.2038991421934,46.00514632112,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1987,"","2025-10-07",95.7408886931331,1.93124842209245,1.23429151964321,49.8578141914045,45.8830745017286,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2002,"","2025-10-07",112.750024358671,0.245785659129112,5.359292335364,60.1048715353519,52.6451528233191,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1999,"","2025-10-07",114.327740793016,5.04332136430241,9.19246841685971,60.2958992533494,54.0318415396663,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1990,"","2025-10-07",104.115680713624,4.18322279220835,3.348708621698,54.8626549304423,49.2530257831818,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1991,"","2025-10-07",105.194616821176,2.43913458059633,1.71467155334591,55.5626380153824,49.6319788057938,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1992,"","2025-10-07",102.080770696115,1.70607086906817,1.70194435164588,53.8154295005776,48.2653411955376,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1993,"","2025-10-07",99.0328336645559,1.2575522529669,1.80198693110724,53.0451530789049,45.987680585651,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1968,"","2025-10-07",NA,6.4161340399009,NA,NA,NA,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1969,"","2025-10-07",80.9828748623412,6.42944907759069,NA,41.3888702902014,39.5940045721398,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1970,"","2025-10-07",86.4827481438493,6.1401814080279,1.65510739110216,43.497589497133,42.9851586467163,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1998,"","2025-10-07",112.408095451564,4.64778462461781,8.57679525462927,59.6772355314445,52.7308599201193,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1985,"","2025-10-07",114.574086243885,2.58017979341983,1.04446219147523,60.3977513276902,54.1763349161944,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2024,"","2025-10-07",156.173668455139,0.979674921515965,-1.38960557622991,84.1345895257536,72.0390789293855,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1971,"","2025-10-07",85.4209009334205,4.3169803653326,1.68642015700182,43.7636918815617,41.6572090518587,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1972,"","2025-10-07",82.7592664211772,3.53387455994611,1.37724732487183,43.7206242855085,39.0386421356687,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1988,"","2025-10-07",100.058045106216,3.44121887987075,1.82288468502433,52.1631522441186,47.8948928620974,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1965,"","2025-10-07",NA,8.64309493575048,NA,NA,NA,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1966,"","2025-10-07",NA,2.74110433455468,NA,NA,NA,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1967,"","2025-10-07",NA,5.28001474697683,NA,NA,NA,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2004,"","2025-10-07",116.958160026939,2.01630996216733,21.160832133529,62.5959181523516,54.3622418745873,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1979,"","2025-10-07",94.5987577072761,2.01416637933245,0.953214414860188,48.2552043205699,46.3435533867062,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1980,"","2025-10-07",99.8801255665252,1.34191398676504,1.16577263139696,50.8356365663113,49.0444890002139,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1981,"","2025-10-07",104.957946798652,-0.783611600884143,1.09447901539568,55.345283504417,49.6126632942353,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1982,"","2025-10-07",104.595244781537,-1.24075659484494,0.773407868992447,55.3559825604044,49.2392622211321,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1983,"","2025-10-07",104.89857252468,2.0699579926675,0.883701761973259,55.041396833026,49.8571756916538,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1984,"","2025-10-07",110.639752105287,3.06167906924874,1.19128858664823,58.8791115554513,51.7606405498361,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2023,"","2025-10-07",165.905457011481,0.0745608349011775,-29.7482943409797,88.5370818069331,77.3683752045478,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2009,"","2025-10-07",115.109660363107,-3.66529049145096,23.1185529746283,61.6018141050156,53.507846258091,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1973,"","2025-10-07",86.2336150536005,5.44422309613472,1.55531301334105,45.7882096764328,40.4454053771677,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1989,"","2025-10-07",106.116656313132,4.42011805714839,3.3083685937133,55.4850095421904,50.6316467709412,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1975,"","2025-10-07",90.5219132175669,0.00202875578736439,1.22750341157278,47.8803039183872,42.6416092991797,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2003,"","2025-10-07",111.30450319576,0.097832364227159,3.5122237802764,59.2393489233853,52.0651542723747,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1978,"","2025-10-07",86.4819179410433,2.696246606415,0.693287090917096,44.2261444071507,42.2557735338926,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2017,"","2025-10-07",159.646059656847,2.78154619309936,23.7131758376085,85.1795472131327,74.4665124437146,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2018,"","2025-10-07",163.559146573044,2.2587403735731,-30.6576768564655,87.0564594492635,76.5026871237804,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2005,"","2025-10-07",122.255849523252,2.03396336199143,30.5011693880359,65.5858924432585,56.6699570799932,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2006,"","2025-10-07",127.195613539333,3.53737509680782,50.9095810861305,68.1457296355057,59.0498839038274,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2007,"","2025-10-07",129.798241740597,3.88530644801823,85.9785548363802,68.7100477700614,61.0881939705351,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2008,"","2025-10-07",130.152049980117,2.11681593642137,20.4123384575226,69.6056649864348,60.5463849936819,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2012,"","2025-10-07",149.393223058131,-0.977876877747732,30.9042384931276,79.5755903693531,69.8176326887784,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1976,"","2025-10-07",92.8503018576983,4.45630970254594,0.531511533494826,48.9559354100136,43.8943664476848,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2010,"","2025-10-07",130.081707935343,1.31932032302214,6.47724170250418,69.2873649735157,60.7943429618271,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1974,"","2025-10-07",96.1146024550276,3.43871774687629,1.26255189571856,50.7963315844673,45.3182708705603,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2016,"","2025-10-07",150.96552921165,2.42428572955482,34.7918547450686,80.9095011629118,70.0560280487382,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2019,"","2025-10-07",160.676671884999,2.30009157916757,-13.7565327156949,85.3209394926528,75.3557323923463,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",1977,"","2025-10-07",89.7302872418921,2.52044037565118,0.475848095529174,46.3227225590489,43.4075646828432,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2015,"","2025-10-07",160.325812564809,2.12060523860846,48.4706196279081,83.9918475345943,76.3339650302142,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2022,"","2025-10-07",184.107484252682,5.00723455159611,1.47701805979237,96.4436215813729,87.6638626713087,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2020,"","2025-10-07",152.233230409706,-3.86795333823223,-23.6860117625863,81.2415259478997,70.9917044618066,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2021,"","2025-10-07",163.154842689698,6.2768306708326,-10.9725941589172,86.4500028041052,76.7048398855925,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2011,"","2025-10-07",141.757099325776,1.77334516269423,39.0408469194559,75.1751870770854,66.5819122486902,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2013,"","2025-10-07",150.651850226949,-0.0302325600539604,36.6955717929323,80.3711722486241,70.2806779783252,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"Netherlands","NL","NLD",2014,"","2025-10-07",151.715891056501,1.61261001294011,15.9879956344505,81.3822615368973,70.3336295196036,"Europe & Central Asia","Amsterdam","4.89095","52.3738","High income","Not classified"
"New Caledonia","NC","NCL",2019,"","2025-10-07",NA,-1.40000000198451,7.63514854874616,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2005,"","2025-10-07",61.9103270015257,NA,-0.108016656790192,21.4671958558995,40.4431311456263,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2018,"","2025-10-07",NA,3.99570728203879,3.46409998475039,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2008,"","2025-10-07",67.9174783843244,NA,19.2594082159786,18.5542331555049,49.3632452288195,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2006,"","2025-10-07",68.0205144787445,NA,10.7332244391213,23.8931284444354,44.1273860343091,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2020,"","2025-10-07",NA,-2.40000000064407,6.04707071747505,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2012,"","2025-10-07",63.7533913097757,NA,27.7749506773296,17.758536514681,45.9948547950947,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2013,"","2025-10-07",58.8723435046881,NA,21.3449947193931,15.7230973660898,43.1492461385982,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2014,"","2025-10-07",58.9577979346478,NA,16.5212034418212,18.5861810873195,40.3716168473283,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2015,"","2025-10-07",60.0467960954308,NA,13.777379969742,18.0691662889356,41.9776298064953,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2016,"","2025-10-07",58.0296161468389,NA,9.28207619845752,19.2654863869492,38.7641297598898,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2017,"","2025-10-07",58.9281826221283,NA,5.30202255145123,21.0077980936617,37.9203845284666,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1976,"","2025-10-07",NA,2.29999821375679,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1977,"","2025-10-07",NA,1.89982428174216,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1978,"","2025-10-07",NA,9.80000719587157,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1979,"","2025-10-07",NA,-13.6000050700344,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1980,"","2025-10-07",NA,-0.399994552333155,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2009,"","2025-10-07",56.0771570332275,NA,13.5826748807157,15.4006566270318,40.6765004061957,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2010,"","2025-10-07",68.1684823937939,NA,15.3677037012268,20.1994749161539,47.96900747764,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2011,"","2025-10-07",66.8445220722878,NA,16.9845017608185,20.0908245767248,46.753697495563,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1971,"","2025-10-07",NA,6.99921567606989,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1972,"","2025-10-07",NA,3.39849954627249,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1973,"","2025-10-07",NA,-11.1993086277225,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1974,"","2025-10-07",NA,12.7011152022729,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1975,"","2025-10-07",NA,6.49947180461912,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2004,"","2025-10-07",58.5813378645702,NA,0.466160371144185,21.9936875370641,36.5876503275061,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1960,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1961,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1962,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2007,"","2025-10-07",72.1743887166465,NA,4.73308224896495,27.3847247877213,44.7896639289252,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1965,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1966,"","2025-10-07",NA,-3.84857770117728,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1967,"","2025-10-07",NA,5.40079144250699,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1968,"","2025-10-07",NA,14.2625546890163,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1969,"","2025-10-07",NA,15.7163133858644,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1970,"","2025-10-07",NA,30.9992897319458,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1985,"","2025-10-07",NA,4.50000049684343,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1986,"","2025-10-07",NA,-1.00000349565384,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1987,"","2025-10-07",NA,5.70000274552396,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2003,"","2025-10-07",61.8880338996498,NA,2.36093200928964,20.612272324034,41.2757615756158,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2002,"","2025-10-07",56.1330040352377,NA,1.57899865282653,18.0560436990616,38.0769603361761,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1989,"","2025-10-07",NA,10.999999473252,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1990,"","2025-10-07",53.1999346943577,3.6000012717432,NA,18.4876237919829,34.7123109023748,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1963,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1981,"","2025-10-07",NA,-6.99999937012467,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1982,"","2025-10-07",NA,2.39999248842354,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1983,"","2025-10-07",NA,-1.99999756958765,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2022,"","2025-10-07",NA,3.49999999631376,7.23562598706021,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1984,"","2025-10-07",NA,1.79999923898761,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1998,"","2025-10-07",51.7164362042632,-3.20027552726621,NA,15.7019100011629,36.0145262031003,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1999,"","2025-10-07",56.3940656975839,0.900172519173495,NA,18.433917555011,37.9601481425729,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2000,"","2025-10-07",60.3667225164618,2.10010882688805,-1.18788623942961,22.7808806145383,37.5858419019235,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2001,"","2025-10-07",58.1843523272091,NA,3.12460562783969,18.7087954532429,39.4755568739662,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1988,"","2025-10-07",NA,34.6000006526707,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1993,"","2025-10-07",43.3764634226507,0.529794654537113,NA,13.1111497172908,30.26531370536,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2021,"","2025-10-07",NA,-2.09999999762849,7.88090550414583,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1991,"","2025-10-07",49.5270631140171,4.90002814384245,NA,16.9089199921216,32.6181431218956,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1964,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2023,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",2024,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1996,"","2025-10-07",43.0935194214281,0.449879083505621,NA,15.3462781971239,27.7472412243042,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1997,"","2025-10-07",44.711963671281,2.00715233042861,NA,16.4920122012602,28.2199514700208,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1992,"","2025-10-07",45.3918800288466,0.519994838392222,NA,13.7104833425977,31.6813966862488,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1994,"","2025-10-07",42.0579770877214,2.59018690563668,NA,13.5961768763712,28.4618002113502,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Caledonia","NC","NCL",1995,"","2025-10-07",41.9516201470912,5.9400311023842,NA,15.5638092688604,26.3878108782308,"East Asia & Pacific","Noum'ea","166.464","-22.2677","High income","Not classified"
"New Zealand","NZ","NZL",1992,"","2025-10-07",59.2340588498117,1.09383475591748,2.61273593113678,31.1916767728346,28.0423820769771,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1991,"","2025-10-07",54.6355654428897,-1.09079322533503,3.95684412916661,29.1613463740835,25.4742190688062,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1977,"","2025-10-07",53.8963114492105,-3.93633757968402,0.999040234601611,26.1458799463019,27.7504315029087,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1988,"","2025-10-07",48.4038382023753,-0.353677478990647,0.345138194493141,26.1930222279253,22.21081597445,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1989,"","2025-10-07",51.9781167466178,0.161414613910125,0.987184303994547,26.3501859537541,25.6279307928637,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1990,"","2025-10-07",52.6081416580188,0.153140653942785,3.70317256544327,26.7618584733406,25.8462831846782,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1981,"","2025-10-07",58.8754773595199,4.65565399428766,0.724730746096148,27.9255319148936,30.9499454446263,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1978,"","2025-10-07",52.5437112239143,0.31856336907461,1.47723875916526,26.644106034969,25.8996051889453,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1993,"","2025-10-07",57.553650605971,6.39152850429893,4.72858008369968,30.6024238841265,26.9512267218445,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1984,"","2025-10-07",66.1983965537872,4.79269943541195,0.536388549444195,31.8104582984325,34.3879382553548,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1986,"","2025-10-07",52.7703483857609,2.70564214390055,1.27238137382041,26.6371024795955,26.1332459061653,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1987,"","2025-10-07",50.0061323358067,0.970838684961976,0.587546173532724,26.1222174526277,23.883914883179,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1960,"","2025-10-07",NA,NA,NA,NA,NA,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1961,"","2025-10-07",NA,3.31564965480375,NA,NA,NA,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1976,"","2025-10-07",55.9438556287597,0.928812368981127,2.04074545901862,26.6828988828416,29.2609567459181,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2014,"","2025-10-07",55.0986550961851,3.82638491760299,1.61353184490058,27.9544041792052,27.1442509169799,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2015,"","2025-10-07",54.851331734287,3.69036908387233,-0.0411688255414617,27.9337478332662,26.9175839010209,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2016,"","2025-10-07",52.4062478142589,3.77911068354334,1.0619303911252,26.6113743203496,25.7948734939094,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1979,"","2025-10-07",58.8084654039428,2.19177430217911,1.69087786045613,28.6287205257054,30.1797448782373,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1980,"","2025-10-07",58.6938470480777,1.2842522054453,1.43726855496685,28.805115004567,29.8887320435108,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1982,"","2025-10-07",58.442341310507,0.929683828408145,1.13657566155909,27.7352462475134,30.7070950629935,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",1983,"","2025-10-07",57.9929168131066,3.49152501258526,1.00040124376391,28.4084457541431,29.5844710589635,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
"New Zealand","NZ","NZL",2023,"","2025-10-07",50.4064316790513,1.39425181563566,1.40756582604372,23.7150117429638,26.6914199360875,"East Asia & Pacific","Wellington","174.776","-41.2865","High income","Not classified"
